deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : -0.0902162, val : 0.0141943, +1mili value : -0.0859248
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0141943, +1mili value : 0
deriv1 : 0, val : 0.0661028, +1mili value : 0
deriv1 : 0, val : 0.0661028, +1mili value : 0
deriv1 : 0, val : 0.0661028, +1mili value : 0
deriv1 : 0, val : 0.0661028, +1mili value : 0
deriv1 : -0.177971, val : 0.0141943, +1mili value : -0.173719
deriv1 : 0, val : 0.0661028, +1mili value : 0
deriv1 : 0, val : 0.0661028, +1mili value : 0
deriv1 : 0, val : 0.0661028, +1mili value : 0
deriv1 : 0, val : 0.0661028, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : -0.0349271, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0.0632936, val : 0.0270025, +1mili value : 0.0602828
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0270025, +1mili value : 0
deriv1 : 0, val : 0.0237372, +1mili value : 0
deriv1 : 0, val : 0.0237372, +1mili value : 0
deriv1 : 0, val : 0.0237372, +1mili value : 0
deriv1 : 0, val : 0.0237372, +1mili value : 0
deriv1 : 0.0111955, val : 0.0270025, +1mili value : 0.010928
deriv1 : 0, val : 0.0237372, +1mili value : 0
deriv1 : 0, val : 0.0237372, +1mili value : 0
deriv1 : 0, val : 0.0237372, +1mili value : 0
deriv1 : 0, val : 0.0237372, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : -300, +1mili value : 0
deriv1 : 0, val : -300, +1mili value : 0
deriv1 : 0, val : -300, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : -0.101673, +1mili value : 0
deriv1 : 0, val : -0.101673, +1mili value : 0
deriv1 : 0, val : -0.101673, +1mili value : 0
deriv1 : 2.39558, val : 0.267517, +1mili value : 2.28163
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : -300, +1mili value : 0
deriv1 : 0, val : -300, +1mili value : 0
deriv1 : 0, val : -300, +1mili value : 0
deriv1 : 0, val : -300, +1mili value : 0
deriv1 : 1441.29, val : 0.267517, +1mili value : 1395.45
deriv1 : 0, val : 0.267517, +1mili value : 0
deriv1 : 0, val : -0.176657, +1mili value : 0
deriv1 : 0, val : -0.176657, +1mili value : 0
deriv1 : 0, val : -0.176657, +1mili value : 0
deriv1 : 0, val : -0.176657, +1mili value : 0
deriv1 : 1.52288, val : 0.267517, +1mili value : 1.48649
deriv1 : 0, val : -0.176657, +1mili value : 0
deriv1 : 0, val : -0.176657, +1mili value : 0
deriv1 : 0, val : -0.176657, +1mili value : 0
deriv1 : 0, val : -0.176657, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 2.3976, val : 1, +1mili value : 2.35173
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 2.3976, val : 1, +1mili value : 2.35173
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 2.70702, val : 1, +1mili value : 2.64235
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : -0.143638, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : -0.386327, val : 1, +1mili value : -0.367949
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 4.75203, val : 1, +1mili value : 4.60087
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 3.39427, val : 1, +1mili value : 3.31318
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 2.3976, val : 1, +1mili value : 2.35173
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 2.3976, val : 1, +1mili value : 2.35173
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 2.70702, val : 1, +1mili value : 2.64235
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : -0.143638, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0.660609, val : 1, +1mili value : 0.629185
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 4.75203, val : 1, +1mili value : 4.60087
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 3.39427, val : 1, +1mili value : 3.31318
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 2.3976, val : 1, +1mili value : 2.35173
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 0, val : 0.001, +1mili value : 0
deriv1 : 2.3976, val : 1, +1mili value : 2.35173
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 2.70702, val : 1, +1mili value : 2.64235
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : -0.143638, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 4.75203, val : 1, +1mili value : 4.60087
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 3.39427, val : 1, +1mili value : 3.31318
deriv1 : 0, val : 1, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 0.01, +1mili value : 0
deriv1 : 0, val : 41.6292, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.0771, +1mili value : 0
deriv1 : 0, val : 41.6292, +1mili value : 0
deriv1 : 0, val : 41.6292, +1mili value : 0
deriv1 : 0, val : 41.6292, +1mili value : 0
deriv1 : 0, val : 41.6292, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 28.0596, val : -23.4354, +1mili value : 26.7249
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : -23.4354, +1mili value : 0
deriv1 : 0, val : 66.4972, +1mili value : 0
deriv1 : 0, val : 66.4972, +1mili value : 0
deriv1 : 0, val : 66.4972, +1mili value : 0
deriv1 : 0, val : 66.4972, +1mili value : 0
deriv1 : -308.339, val : -23.4354, +1mili value : -300.972
deriv1 : 0, val : 66.4972, +1mili value : 0
deriv1 : 0, val : 66.4972, +1mili value : 0
deriv1 : 0, val : 66.4972, +1mili value : 0
deriv1 : 0, val : 66.4972, +1mili value : 0
deriv1 : 0, val : 0.00144795, +1mili value : 0
deriv1 : 0, val : 0.00144795, +1mili value : 0
deriv1 : 0, val : 0.00144795, +1mili value : 0
deriv1 : 0, val : 0.00144795, +1mili value : 0
deriv1 : 0, val : 0.00432405, +1mili value : 0
deriv1 : 0, val : 0.00432405, +1mili value : 0
deriv1 : 0, val : 0.00432405, +1mili value : 0
deriv1 : 0, val : 0.00432405, +1mili value : 0
deriv1 : 0, val : 0.000761131, +1mili value : 0
deriv1 : 0, val : 0.000761131, +1mili value : 0
deriv1 : 0, val : 0.000761131, +1mili value : 0
deriv1 : 0, val : 0.000761131, +1mili value : 0
deriv1 : 0, val : -0.0160676, +1mili value : 0
deriv1 : 0, val : -0.0160676, +1mili value : 0
deriv1 : 0, val : -0.0160676, +1mili value : 0
deriv1 : 0, val : -0.0160676, +1mili value : 0
deriv1 : 0, val : -0.0160676, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 2.47486e-005
deriv1 : 0, val : 0.000762885, +1mili value : -2.75721e-006
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 2.47486e-005
deriv1 : 0, val : 0.000762885, +1mili value : -2.75721e-006
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.01007, +1mili value : 0
deriv1 : 0, val : 0.000128916, +1mili value : 0.0001429
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : -0.0138252, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : -6.35712e-006
deriv1 : -0.000180457, val : 0.000491623, +1mili value : -0.000179796
deriv1 : -0.000384919, val : 0.000481495, +1mili value : -0.000349542
deriv1 : -0.0104792, val : 0.000168459, +1mili value : -0.0255168
deriv1 : 0, val : -0.0139046, +1mili value : 0
deriv1 : 0, val : -0.0139046, +1mili value : 0.000993766
deriv1 : 0.003363, val : 0.000410636, +1mili value : 0.00328277
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : -0.00362084, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0.000139017
deriv1 : 0.00151978, val : 0.00263076, +1mili value : 0.00149245
deriv1 : 0.000196758, val : 0.00269408, +1mili value : 0.000192056
deriv1 : 0, val : 0.00269408, +1mili value : 1.13507e-006
deriv1 : 7.67588e-005, val : 0.00269547, +1mili value : 8.00642e-005
deriv1 : 0.000137242, val : 0.00270048, +1mili value : 0.000138791
deriv1 : 0.00015566, val : 0.00270691, +1mili value : 0.000155317
deriv1 : 0.000167035, val : 0.00271345, +1mili value : 0.000168047
deriv1 : 0.000175601, val : 0.00272083, +1mili value : 0.000175505
deriv1 : 0.000173217, val : 0.00272808, +1mili value : 0.00017328
deriv1 : 0.000169126, val : 0.00273526, +1mili value : 0.000169654
deriv1 : 0.000148174, val : 0.00274218, +1mili value : 0.000147281
deriv1 : 0.000113475, val : 0.00274761, +1mili value : 0.000112949
deriv1 : 7.34553e-005, val : 0.00275163, +1mili value : 7.36099e-005
deriv1 : 0, val : 0.00275373, +1mili value : -0.00012554
deriv1 : -0.00185418, val : 0.00269108, +1mili value : -0.00192672
deriv1 : -0.00135111, val : 0.00259922, +1mili value : -0.00128168
deriv1 : -0.000259099, val : 0.00257848, +1mili value : -0.000253644
deriv1 : -0.000130774, val : 0.00256683, +1mili value : -0.000130801
deriv1 : -7.49307e-005, val : 0.00256214, +1mili value : -7.48909e-005
deriv1 : -6.98194e-005, val : 0.00253561, +1mili value : -6.65285e-005
deriv1 : -0.000196936, val : 0.00253014, +1mili value : -0.000179477
deriv1 : -0.00191349, val : 0.00250356, +1mili value : -0.00215317
deriv1 : -0.00145131, val : 0.00235912, +1mili value : -0.00140529
deriv1 : -0.00233851, val : 0.00226168, +1mili value : -0.00239626
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0.000139017
deriv1 : -0.00661384, val : 0.00269108, +1mili value : -0.00623768
deriv1 : -0.00135111, val : 0.00259922, +1mili value : -0.00128168
deriv1 : -0.000259099, val : 0.00257848, +1mili value : -0.000253644
deriv1 : -0.000130774, val : 0.00256683, +1mili value : -0.000130801
deriv1 : -7.49307e-005, val : 0.00256214, +1mili value : -7.48909e-005
deriv1 : -6.98194e-005, val : 0.00253561, +1mili value : -6.65285e-005
deriv1 : -0.000196936, val : 0.00253014, +1mili value : -0.000179477
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0.000139017
deriv1 : 0.415112, val : 0.011043, +1mili value : 0.395366
deriv1 : 0, val : 0.00199687, +1mili value : 0
deriv1 : 0, val : 0.00199687, +1mili value : 0
deriv1 : 0, val : 0.00199687, +1mili value : 0
deriv1 : 0, val : 0.00199687, +1mili value : 0
deriv1 : 0, val : -0.00137316, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : -0.00708016, val : 0.0508594, +1mili value : -0.00701099
deriv1 : -0.029564, val : -0.000947469, +1mili value : -0.0288576
deriv1 : 0, val : -0.000947469, +1mili value : 0
deriv1 : 0, val : -0.000947469, +1mili value : 0
deriv1 : 0, val : -0.000947469, +1mili value : 0
deriv1 : 0, val : -0.0295173, +1mili value : 0
deriv1 : 0, val : -0.0295173, +1mili value : 0
deriv1 : 0, val : -0.0295173, +1mili value : 0
deriv1 : 0, val : -0.0295173, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0.0232594, val : 0.0106668, +1mili value : 0.0228144
deriv1 : 0, val : 0.0106668, +1mili value : 0
deriv1 : 0, val : 0.0106668, +1mili value : 0
deriv1 : 0, val : 0.0106668, +1mili value : 0
deriv1 : 0, val : 0.0812786, +1mili value : 0.0114277
deriv1 : 0.00423677, val : 0.0264229, +1mili value : 0.00421149
deriv1 : 0, val : 0.0267103, +1mili value : -7.75403e-006
deriv1 : -0.0117849, val : 0.00861371, +1mili value : -0.0117017
deriv1 : 0.000541104, val : 0.00759909, +1mili value : 0.000599065
deriv1 : 0.00119239, val : 0.00764775, +1mili value : 0.00122136
deriv1 : 0, val : 0.00774814, +1mili value : -0.000139986
deriv1 : 0.000541104, val : 0.00759909, +1mili value : 0.000465053
deriv1 : 0.000541104, val : 0.00759909, +1mili value : 0.000580668
deriv1 : 0, val : 0.00774814, +1mili value : -0.00052779
deriv1 : -0.00339019, val : 0.00269032, +1mili value : -0.00336528
deriv1 : 0, val : 0.00238521, +1mili value : 0.00202227
deriv1 : -0.041716, val : 0.000504052, +1mili value : -0.0407193
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
